"ensembl_id","baseMean","lfc_mle","lfcSE_mle","stat_mle","pvalue_mle","padj_mle","lfc_apeglm","lfcSE_apeglm","gene_symbol"
"ENSG00000187545",53.7671073289825,3.52204033511803,0.480277987770558,7.33333699399233,2.24491490669076e-13,2.50740959970882e-10,3.38520332726514,0.501722465127531,"PRAMEF10"
"ENSG00000090382",1083.64680422321,1.31794394069616,0.180563911418485,7.29904403566901,2.89819463566505e-13,2.92521363388929e-10,1.27001982019577,0.185428459461197,"LYZ"
"ENSG00000162576",122.015305706768,1.20417681865516,0.165470006373487,7.2773117318747,3.40537749662267e-13,3.13234634792287e-10,1.16051960193337,0.169536081974255,"MXRA8"
"ENSG00000162783",68.5824372745252,1.03984569342736,0.143628010197196,7.23985308993487,4.49171020281875e-13,3.75541502707702e-10,1.00244872645167,0.146770591274547,"IER5"
"ENSG00000005381",28.6954823515259,3.82562070657683,0.530854592544666,7.20653218471485,5.73947625639722e-13,4.28317064446566e-10,3.67022282047859,0.556351393833935,"MPO"
"ENSG00000130635",453.375584447325,1.08817130204942,0.151392504876557,7.18774884487643,6.58682809893959e-13,4.68173777195993e-10,1.04818576099731,0.155067724194915,"COL5A1"
"ENSG00000070404",94.1395004919352,1.36345841004222,0.191054949074808,7.13647260458225,9.57563800579566e-13,6.51018484767942e-10,1.31089859681052,0.196283546153907,"FSTL3"
"ENSG00000187688",95.5483253676219,1.01462214454215,0.143090430496008,7.09077567958294,1.33362365978683e-12,8.68911382003608e-10,0.977668916235104,0.146308538251355,"TRPV2"
"ENSG00000163191",154.19214111872,1.35297751297366,0.191390552308163,7.06919697266561,1.55832823475162e-12,9.37214561800429e-10,1.29974047088328,0.196836314220951,"S100A11"
"ENSG00000050555",176.445895418906,1.70847174135816,0.242605948390595,7.0421675671675,1.89272007810173e-12,1.05701656647417e-09,1.63919223947135,0.250903413752863,"LAMC3"
"ENSG00000074276",971.34481321924,1.04313647795585,0.148282196493693,7.03480594853621,1.99538507996148e-12,1.07592539639164e-09,1.00376596424478,0.151926486146669,"CDHR2"
"ENSG00000237988",19.1553883307201,2.35140775634282,0.336309983368765,6.99178696031898,2.7140680434216e-12,1.32624631234323e-09,2.25207212149279,0.348898519552506,"OR2I1"
"ENSG00000133048",427.273220165159,2.23071137452137,0.319248637170092,6.98737947417728,2.80067985619904e-12,1.32709790640559e-09,2.14050890111669,0.332194833506084,"CHI3L1"
"ENSG00000188536",104.896768115796,2.48954241791154,0.357336753733675,6.96693634757485,3.23917132365075e-12,1.48973299964491e-09,2.38214965732469,0.373152155862146,"HBA2"
"ENSG00000138080",146.807133631069,1.41799655872021,0.204115122557183,6.94704312426903,3.73021704942866e-12,1.66655440005474e-09,1.3598159503149,0.210450535275585,"EMILIN1"
"ENSG00000019582",5887.79113358111,1.10358104019412,0.158980526848095,6.94161141665219,3.87652311371452e-12,1.68381088692094e-09,1.05996356155279,0.163204102833087,"CD74"
"ENSG00000170323",123.157938255151,2.16753410057596,0.313160571505633,6.92147830154592,4.46954606898245e-12,1.79205876617124e-09,2.07309888329147,0.326409388588609,"FABP4"
"ENSG00000119681",380.494566125234,1.40609036983733,0.203410513184543,6.9125747131942,4.7593518623704e-12,1.83630062999201e-09,1.34790862308975,0.20989731124607,"LTBP2"
"ENSG00000135596",176.279921138096,1.00950700910609,0.146073904850212,6.91093327135507,4.81475512116597e-12,1.83630062999201e-09,0.970302041898017,0.149570065979621,"MICAL1"
"ENSG00000169026",35.8672139838787,1.54726304976119,0.224700437679716,6.88589246081766,5.74263613294646e-12,2.13803812406866e-09,1.48081026714624,0.231514052886688,"SLC49A3"
"ENSG00000158406",69.6308211987631,1.27487219722675,0.18526018930631,6.88152269519096,5.92161380012566e-12,2.15340174401314e-09,1.22223934145321,0.190441250732372,"H4C8"
"ENSG00000136235",867.370266122061,1.18691590190974,0.172774849092832,6.86972616756277,6.43252592848844e-12,2.25444471456203e-09,1.13815967945473,0.177714700849972,"GPNMB"
"ENSG00000160255",274.995373625907,1.24018163003842,0.180560634759387,6.86850504093027,6.48781813361204e-12,2.25444471456203e-09,1.18905915215097,0.185818448435557,"ITGB2"
"ENSG00000131634",65.1602400030294,1.1177706765888,0.162899845003024,6.86170497318799,6.80434807384948e-12,2.31303458327792e-09,1.07230781432372,0.167012588128917,"TMEM204"
"ENSG00000197461",81.9798475528276,1.43905254865122,0.210822722190731,6.82588922909982,8.73823373861135e-12,2.78856655042175e-09,1.37778571179741,0.217534169384289,"PDGFA"
"ENSG00000213977",98.0505919012167,1.20326938936296,0.176237200221432,6.82755620181849,8.63732941623135e-12,2.78856655042175e-09,1.15333535029313,0.18133295883387,"TAX1BP3"
"ENSG00000102265",694.926493462743,1.76430938008666,0.259029435673049,6.81123122359574,9.67669525622829e-12,2.96695066120866e-09,1.68775725914357,0.268849640675408,"TIMP1"
"ENSG00000198223",203.206267323252,1.29215293431696,0.190346985475454,6.78840766030196,1.13377908747393e-11,3.34507614921316e-09,1.23709355944086,0.19626040203456,"CSF2RA"
"ENSG00000227507",25.6601364970668,1.36752718314177,0.202129386689715,6.76560299092499,1.32755118443494e-11,3.84424405018687e-09,1.30811938113303,0.207556530020991,"LTB"
"ENSG00000006025",48.4884534210034,1.09748728733172,0.162493268287783,6.75404771469067,1.43776431791685e-11,4.01470011415461e-09,1.05185128638308,0.166585925664908,"OSBPL7"
"ENSG00000100379",25.7307301493527,1.29594238809278,0.191854225775344,6.75482847904684,1.43004329462393e-11,4.01470011415461e-09,1.24026645650444,0.196699997910725,"KCTD17"
"ENSG00000167895",173.152361585361,1.14548000997115,0.170331838313597,6.72499059079144,1.75603789585811e-11,4.65409569110734e-09,1.09658630741602,0.175191265739711,"TMC8"
"ENSG00000106348",56.9027706659993,1.03245227775809,0.154002238578979,6.70413811698329,2.02598569672622e-11,5.1934980884767e-09,0.989099319631866,0.157668200529165,"IMPDH1"
"ENSG00000096433",163.088557367557,1.00830405612202,0.151549535870868,6.6532968928468,2.86599231086616e-11,7.00242527578346e-09,0.965407495697657,0.155545980021414,"ITPR3"
"ENSG00000164604",97.1331649523614,1.75667584549471,0.264251905341884,6.64773199353834,2.97643626184583e-11,7.13836194023266e-09,1.67769185132232,0.27443680496091,"GPR85"
"ENSG00000187498",1361.09932209205,1.26988696575003,0.191829994614025,6.61985612992967,3.59548628680468e-11,8.26282430780541e-09,1.21351902967516,0.19811891992572,"COL4A1"
"ENSG00000186340",542.989765033292,1.51466782823865,0.229079184489418,6.61198367549024,3.7920382659488e-11,8.47087176637735e-09,1.44518315577176,0.237551374533761,"THBS2"
"ENSG00000126264",27.7831309865532,1.24629759926917,0.189367435810041,6.58137231429461,4.66125715325994e-11,9.98466823363365e-09,1.1899788890448,0.194354263180969,"HCST"
"ENSG00000213886",519.433924213534,1.57374783981558,0.239075117583234,6.58265007134287,4.62135947580635e-11,9.98466823363365e-09,1.50110011089313,0.248239089290391,"UBD"
"ENSG00000054967",50.5978136613027,1.08927319540816,0.165792034701432,6.5701177826172,5.02754774424213e-11,1.02279923432356e-08,1.04022531172185,0.17029144866195,"RELT"
"ENSG00000090006",244.570061062191,1.17099927397332,0.178646759980954,6.55483074027292,5.57050227918276e-11,1.09210771359305e-08,1.11809592522989,0.184241106501015,"LTBP4"
"ENSG00000102879",128.264369735647,1.42610747917805,0.217490854493387,6.55709171082138,5.48672733360441e-11,1.09210771359305e-08,1.35997793384118,0.225115859444902,"CORO1A"
"ENSG00000115085",59.738221725859,1.1779768281259,0.180282420483325,6.53406374824471,6.40086792367083e-11,1.16384153165629e-08,1.12454410087689,0.185644285686431,"ZAP70"
"ENSG00000223953",47.0393726771423,1.23844698014185,0.190190300484004,6.51162008257101,7.43445600314064e-11,1.31736071945062e-08,1.18147063277734,0.195756970981303,"C1QTNF5"
"ENSG00000087088",153.93797229112,1.08766068943067,0.167718585545719,6.4850337599239,8.87119188336947e-11,1.48397426690693e-08,1.03808907538645,0.172774325121368,"BAX"
"ENSG00000198542",272.330546765774,1.45792112638144,0.22527563364008,6.47172134342206,9.68926890855628e-11,1.58477294698594e-08,1.38848166217576,0.233798626212629,"ITGBL1"
"ENSG00000174807",15.4730788472855,1.53945423583648,0.23837166587459,6.45820983038482,1.05948774048835e-10,1.70795977299137e-08,1.46528745158435,0.245513380002766,"CD248"
"ENSG00000100365",43.2670148533405,1.05294036447546,0.163117825776999,6.45509072634987,1.08154089061706e-10,1.72571988842643e-08,1.00651818793969,0.167026742690127,"NCF4"
"ENSG00000168542",6540.72827340286,1.00633725227631,0.156335498536553,6.4370361286884,1.2182894349715e-10,1.88617741531182e-08,0.968866940600043,0.16064858472472,"COL3A1"
"ENSG00000100985",16.9628227884885,2.27597672794992,0.355080681624428,6.40974529376746,1.45762950203524e-10,2.13018247881542e-08,2.16078594460354,0.370681846809439,"MMP9"
"ENSG00000042493",51.5578421529179,1.43531046980249,0.224061207882209,6.40588562102658,1.49499012816613e-10,2.14469363615906e-08,1.36382707805267,0.232475014273426,"CAPG"
"ENSG00000051523",180.178525688063,1.81989846795847,0.285806140020284,6.36759751847636,1.92011969525772e-10,2.571637824702e-08,1.73167312282702,0.298047859911007,"CYBA"
"ENSG00000186111",102.641382608936,1.25649461660318,0.197336331202895,6.36727463688021,1.92416464468974e-10,2.571637824702e-08,1.19559924195082,0.204107455450993,"PIP5K1C"
"ENSG00000100359",334.513492761284,1.06906541656843,0.168128190497057,6.35863273974353,2.0355743854973e-10,2.63136528824757e-08,1.01843121992765,0.173394630136497,"SGSM3"
"ENSG00000105472",21.7577962251153,1.42382851030001,0.223922116179256,6.35858813142063,2.03616550411176e-10,2.63136528824757e-08,1.35289265910008,0.231756030078061,"CLEC11A"
"ENSG00000185215",750.376655725381,1.09504583593756,0.172159557677246,6.36064503598743,2.00908247769434e-10,2.63136528824757e-08,1.04306206389902,0.177658852589905,"TNFAIP2"
"ENSG00000129911",47.191091009871,1.22585741800288,0.192879111622256,6.35557374612791,2.07650098071017e-10,2.63985738498902e-08,1.16636994077686,0.199193209323003,"KLF16"
"ENSG00000184545",41.5971814361464,1.85170664399637,0.29258922005038,6.32869059112131,2.47250327857936e-10,2.97404105901119e-08,2.03245385988246,0.302350589306717,"DUSP8"
"ENSG00000095370",53.7192197145569,1.07174915957897,0.169896149773695,6.30826043442753,2.82189093573256e-10,3.28158361395424e-08,1.02149261623388,0.174820579407946,"SH2D3C"
"ENSG00000109736",37.9240658001202,1.3534217836492,0.214756679246764,6.30211730036143,2.93606820516138e-10,3.37583077383151e-08,1.28549306478675,0.222356826917715,"SLC75A1"
"ENSG00000131981",163.906774711094,1.04939546840678,0.166630563102088,6.29773703497511,3.02022306415443e-10,3.42226290247702e-08,1.27360161555469,0.170287698713492,"LGALS3"
"ENSG00000184916",24.0755793828307,1.66877622591487,0.26508605718469,6.29522444008515,3.06955397817089e-10,3.45313780983152e-08,1.58253286227676,0.275778947334789,"JAG2"
"ENSG00000104435",40.1146674705577,2.68408199818448,0.427875267311545,6.27304778574672,3.54048185653382e-10,3.95446534218709e-08,2.53333595259582,0.453287745185802,"STMN2"
"ENSG00000084207",139.442933190014,1.16469806265443,0.185754881207615,6.27008052268981,3.60861441303704e-10,4.0019789770681e-08,1.10688943132737,0.19209737663158,"GSTP1"
"ENSG00000148180",858.117246892903,1.036513934872,0.166089559549709,6.24069289895242,4.35636793345974e-10,4.66578940928151e-08,0.985889502696402,0.171412702161144,"GSN"
"ENSG00000163874",69.865357123743,1.52093325364652,0.243886796388861,6.23622629911253,4.48252522451227e-10,4.76824809086384e-08,1.44179032369187,0.253778274526394,"ZC3H12A"
"ENSG00000159388",211.617264653612,1.13799289153743,0.182538597847801,6.23425897292297,4.53921623638385e-10,4.79592731677934e-08,1.08111399270193,0.18878256688636,"BTG2"
"ENSG00000137731",176.280869049038,1.44223957384778,0.231697129398235,6.22467605703003,4.82552000947032e-10,5.06420512671727e-08,1.36790549255419,0.241144406352182,"FXYD2"
"ENSG00000164949",181.781713769512,1.84688737445691,0.296920668842837,6.22013745844849,4.96719523624797e-10,5.17813546061397e-08,1.97139505323572,0.308671059142719,"GEM"
"ENSG00000160360",17.4146988859678,1.46121906129327,0.23594441421592,6.19306486296412,5.90054324632952e-10,5.99135030797758e-08,1.38441135546618,0.244033711908246,"GPSM1"
"ENSG00000172638",104.807961902504,1.06722250087845,0.172619292619116,6.18252157499726,6.30856858063432e-10,6.36432818679864e-08,1.01360396663456,0.178153542598681,"EFEMP2"
"ENSG00000164877",144.622764359154,1.07778111878333,0.174515872623151,6.17583433863742,6.58149696579365e-10,6.55508713720479e-08,1.02345070913329,0.180298462678103,"MICALL2"
"ENSG00000141522",479.097738036148,1.19166866233201,0.193088020375052,6.1716343666341,6.75876568824688e-10,6.68903918146307e-08,1.13062948808449,0.200164062732977,"ARHGDIA"
"ENSG00000206172",94.3481988344837,2.03583833972211,0.33014181015419,6.16655714939981,6.97928636605994e-10,6.86384282428171e-08,1.92451885636399,0.347115717813587,"HBA1"
"ENSG00000127528",36.448300034756,1.2396638506293,0.202081650935384,6.13447012576953,8.54434976742171e-10,8.24740724155391e-08,1.17483868746036,0.208896504860046,"KLF2"
"ENSG00000107317",230.835980408168,1.72174444443215,0.280987557229049,6.12747575519387,8.9284199033908e-10,8.5047772926128e-08,1.62761914156869,0.294342607203787,"PTGDS"
"ENSG00000123358",76.2360321649239,2.03928641700594,0.332891043259548,6.12598764159586,9.01228014079822e-10,8.5047772926128e-08,3.15929339524804,0.340632280398295,"NR4A1"
"ENSG00000136997",131.705565470707,1.76816183254259,0.28869153074753,6.12474438707697,9.08293027988961e-10,8.5047772926128e-08,1.67096850801734,0.302601670206172,"MYC"
"ENSG00000168961",187.996779610221,1.03720211539393,0.169345436358755,6.12477157752655,9.08137937288852e-10,8.5047772926128e-08,0.984296964784518,0.174885443055347,"LGALS9"
"ENSG00000135480",87.6273556277789,1.31881010343132,0.216353085553852,6.09563806337794,1.09001787768117e-09,1.00262409137062e-07,1.58487844315331,0.222504099119952,"KRT7"
"ENSG00000088992",34.1095592218695,1.46518505038818,0.240962900849315,6.08054204702833,1.19776936562615e-09,1.09529354212258e-07,1.38286495911127,0.251296393322089,"TESC"
"ENSG00000118785",561.225727112656,1.8682766060624,0.307308850766396,6.07947542481486,1.20576359473672e-09,1.09619333319175e-07,1.76470340380849,0.323065902266882,"SPP1"
"ENSG00000106624",777.568730186997,1.42084876264072,0.234255780507189,6.06537332638891,1.31647495298109e-09,1.16964311589576e-07,1.34376605019367,0.244390691723863,"AEBP1"
"ENSG00000177606",266.279107091611,1.64049509957507,0.270980015037543,6.05393390116901,1.41350629290435e-09,1.22840481279358e-07,1.54888086469876,0.283826593132461,"JUN"
"ENSG00000174307",22.0159410172552,1.34626545331312,0.222435322267852,6.05239059870166,1.42711916726297e-09,1.23292057560724e-07,1.27205693211914,0.231007794375227,"PHLDA3"
"ENSG00000214063",125.676195887105,1.42134113929534,0.234927840970136,6.05011791461541,1.44739854835525e-09,1.24356984069402e-07,1.34309469429962,0.244890036567481,"TSPAN4"
"ENSG00000167702",118.769170235661,1.24481263901983,0.205787422624607,6.04902196229258,1.45727794787148e-09,1.24521613502001e-07,1.17743641112903,0.213761007762734,"KIFC2"
"ENSG00000173918",265.968384016698,1.03037753535404,0.170385921551339,6.04731615131465,1.47278577655533e-09,1.25162778195629e-07,0.977280476704183,0.176107546273279,"C1QTNF1"
"ENSG00000167674",219.460385313079,1.24527171631808,0.206051259552142,6.04350450962887,1.50802158870326e-09,1.26779212809424e-07,1.17782664438024,0.214207133314833,"HDGFL2"
"ENSG00000130702",419.741580967939,1.08426763690663,0.179473187822988,6.04139063923037,1.5279155320379e-09,1.26918237306e-07,1.02684955281808,0.185898430466539,"LAMA5"
"ENSG00000154096",119.303376654563,1.52155857031449,0.251852741853575,6.04146120910254,1.5272472808005e-09,1.26918237306e-07,1.4369603884531,0.2630878000094,"THY1"
"ENSG00000134780",17.3086763211015,1.46322691879619,0.242831440571055,6.02568973504912,1.68389943439953e-09,1.35727502348997e-07,1.38172835066823,0.251861883733367,"DAGLA"
"ENSG00000204267",549.046197312518,1.02863883433379,0.170787227560398,6.02292600581047,1.71291765701252e-09,1.36657619401555e-07,0.974471015092767,0.176658063430854,"TAP2"
"ENSG00000162366",13.963242734522,2.19711066429728,0.3651414394981,6.01714959364046,1.77515023856496e-09,1.39487559198193e-07,2.06975099295491,0.38301068229959,"PDZK1IP1"
"ENSG00000131389",250.932652428436,1.02695559470127,0.170735287510043,6.01489949545935,1.79998340458791e-09,1.40731702487706e-07,0.972623573249182,0.176614024280766,"SLC6A6"
"ENSG00000105655",51.8438295255258,1.18060224594761,0.19645007280703,6.00968087758,1.85888866025215e-09,1.44614139205785e-07,1.11642435464362,0.203559322033797,"ISYNA1"
"ENSG00000175463",107.886474997555,1.14587410666081,0.190914179716217,6.00203771330176,1.94856424985999e-09,1.49361270465983e-07,1.08365067216385,0.198065390953838,"TBC1D10C"
"ENSG00000019102",26.3795755629562,1.28871438072012,0.215068374612695,5.99211475439331,2.07129677646735e-09,1.5646795987256e-07,1.2174522564916,0.222765215742135,"VSIG2"
"ENSG00000162591",76.2287864446064,1.58637115105925,0.265230780896923,5.98109746423346,2.21639199348174e-09,1.65826419148679e-07,1.49760067993264,0.277417907866731,"MEGF6"
"ENSG00000104856",45.804493276301,1.00457365909486,0.168299054621143,5.96897981011389,2.38741649543662e-09,1.76929060375083e-07,0.951661136863185,0.173752599753412,"RELB"
"ENSG00000130592",172.145467934697,1.22975844771059,0.206209868497453,5.96362558528951,2.46701679093303e-09,1.80265147475794e-07,1.1612995804412,0.214491346027376,"LSP1"
"ENSG00000165949",340.215299381189,1.3477428388893,0.225954163927491,5.9646736110683,2.45123520149176e-09,1.80265147475794e-07,0.202234575375908,0.201777425140902,"IFI27"
"ENSG00000080573",428.275347097128,1.41131086547522,0.23671799922505,5.96199220209476,2.49181042222926e-09,1.8122995149953e-07,1.33253939382508,0.247291264456908,"COL5A3"
"ENSG00000142173",731.66199862144,1.15290121813533,0.193441451323587,5.95994917452709,2.52316397310205e-09,1.82660717812022e-07,1.08926606433293,0.200944915699576,"COL6A2"
"ENSG00000123342",137.715161963404,1.63672379979573,0.274801113209977,5.95603045663465,2.5843818815369e-09,1.84529586673938e-07,1.54205000348541,0.288533203278892,"MMP19"
"ENSG00000100300",31.3169921359416,1.45212723489034,0.244062836337711,5.9498088962673,2.68455745948862e-09,1.89947624407346e-07,1.36838185307971,0.254116409374139,"TSPO"
"ENSG00000126603",33.4347416955546,1.18975943939331,0.200239274495746,5.94168872409989,2.82100712012348e-09,1.95238987017994e-07,1.12314101237143,0.207680302482248,"GLIS2"
"ENSG00000134871",797.644168797967,1.14945500942373,0.194018004798334,5.92447598158997,3.13294794550718e-09,2.11163392344378e-07,1.08545919756884,0.201618664171508,"COL4A2"
"ENSG00000177943",341.44528289332,1.69770420287617,0.286800783045007,5.91945455954265,3.23011066708527e-09,2.1677785622838e-07,1.59905642510134,0.301501007217227,"MAMDC4"
"ENSG00000149781",69.2063266907607,1.04533251202827,0.176877926914225,5.90990933840601,3.42296069662108e-09,2.26800154292643e-07,0.98821688881834,0.182888780434704,"FERMT3"
"ENSG00000163220",114.01545010981,1.58959732672629,0.270237803452546,5.88221672326249,4.0480779351427e-09,2.60492982188586e-07,1.49538474799579,0.283445592225482,"S100A9"
"ENSG00000171223",83.8505699712677,2.18264851040504,0.371053640733493,5.88229913629309,4.04606220073086e-09,2.60492982188586e-07,2.0491724635155,0.39301927394218,"JUNB"
"ENSG00000105550",41.760552437255,1.65307307974128,0.281794161885674,5.86624317792625,4.45779869659439e-09,2.80271175255934e-07,1.55419665638973,0.295296371317849,"FGF21"
"ENSG00000130032",104.085121995364,1.87268221237464,0.319240713908747,5.86605069712361,4.46297388493494e-09,2.80271175255934e-07,1.75900258958012,0.337002357169029,"PRRG3"
"ENSG00000101460",87.9945531712554,1.22451419061051,0.209108003036039,5.85589347529405,4.7445227191168e-09,2.9440516570964e-07,1.15380238508138,0.217666864997409,"MAP1LC3A"
"ENSG00000163435",404.875716087765,1.27893968894728,0.218518590638579,5.8527729160701,4.8344401330316e-09,2.98798973755791e-07,1.20444863617954,0.228053996037372,"ELF3"
"ENSG00000129009",82.6049552005821,1.15453345789921,0.197392187763242,5.8489318700089,4.94739663339534e-09,3.03382122181972e-07,1.08835640770617,0.204974029354906,"ISLR"
"ENSG00000117152",87.1342182893959,1.54545402161124,0.265084814655322,5.83003603439421,5.54154080408811e-09,3.33281052128945e-07,1.45379434292836,0.278036870698203,"RGS4"
"ENSG00000187634",19.1418314934117,1.84625235654382,0.316812125181381,5.82759373709831,5.62322661425683e-09,3.35612193004328e-07,1.73268953331171,0.331982113651503,"SAMD11"
"ENSG00000117318",112.334862833666,1.25234113141851,0.215141193480974,5.82101972735063,5.84896647343225e-09,3.47757751882357e-07,1.17892835757485,0.224271289767226,"ID3"
"ENSG00000196923",38.3685135116124,1.22293577323122,0.210199362791027,5.81798040200064,5.95628831655931e-09,3.52797274265295e-07,1.15096920020975,0.219071057195722,"PDLIM7"
"ENSG00000130762",52.6140133017387,1.18788600589153,0.204454045002912,5.81003915023845,6.24582348035077e-09,3.62995443868872e-07,1.11825089367377,0.212764158709584,"ARHGEF16"
"ENSG00000169258",11.0180280314544,1.12308991148489,0.193314843803661,5.8096413570059,6.26068135329044e-09,3.62995443868872e-07,1.05876248126796,0.198909297998445,"GPRIN1"
"ENSG00000115325",31.1848804920948,1.09641699769501,0.18885537672832,5.80559058835943,6.41395147556408e-09,3.66503793355419e-07,1.03321996572319,0.19542684590035,"DOK1"
"ENSG00000180061",18.6690674745351,1.25698242527136,0.216852355158905,5.79648961778748,6.77173749402994e-09,3.79532828652854e-07,1.18266572754265,0.22459793094559,"TMEM150B"
"ENSG00000061938",326.289067301449,1.08987745569426,0.188219449796181,5.79046138363738,7.01933357834712e-09,3.87849184327258e-07,1.02818749698291,0.195607215694361,"TNK2"
"ENSG00000099994",31.7385729837224,1.5577697420223,0.269498071499382,5.78026303993744,7.45839203246518e-09,4.07786280460343e-07,1.46187258155179,0.281974403497369,"SUSD2"
"ENSG00000137801",2978.7800460127,1.46894401905581,0.254618970319095,5.76918529367585,7.96556825874913e-09,4.30995124090174e-07,1.38067508772712,0.267276844833635,"THBS1"
"ENSG00000121966",174.647297728689,1.59471663558596,0.276466575121051,5.76820772958795,8.01190126669513e-09,4.32007241749351e-07,1.49584961344832,0.290987161165389,"CXCR4"
"ENSG00000067840",24.8337651459588,1.0028109737835,0.174005885250254,5.76308653205187,8.25894233839653e-09,4.40768195718453e-07,0.945405463502495,0.1792767881288,"PDZD4"
"ENSG00000134769",234.73675125408,1.02588667781603,0.178089930373486,5.76049794429455,8.3866151759962e-09,4.46059528935553e-07,0.966714921181769,0.184795059108129,"DTNA"
"ENSG00000197956",184.962402263575,1.04740326551792,0.182629393522723,5.73512973631815,9.7437732434336e-09,5.07877940691904e-07,0.986427432923705,0.189668815630351,"S100A6"
"ENSG00000184357",30.7696103019385,1.3122362283128,0.228844059893735,5.73419396999924,9.79771543085225e-09,5.08992944160255e-07,1.23244473566931,0.238014874439745,"H1-5"
"ENSG00000162772",193.216465121988,1.73045305961984,0.302300169605051,5.7242874255765,1.03868771544705e-08,5.36038277440444e-07,1.62066756721548,0.319276219364562,"ATF3"
"ENSG00000138135",16.2895733409779,1.95304847625376,0.341349987245011,5.72154254938325,1.05561213213172e-08,5.40188357996188e-07,2.16193348369961,0.355686582010269,"CH25H"
"ENSG00000187479",37.0621801801636,1.75094697878756,0.306039821265341,5.72130440917185,1.05709303285051e-08,5.40188357996188e-07,1.63939022147614,0.322650959117404,"C11orf96"
"ENSG00000084636",142.595174009114,1.30486832528785,0.228545217451816,5.70945364701389,1.13339419316246e-08,5.68041185848761e-07,1.22443531719298,0.23916170578715,"COL16A1"
"ENSG00000085265",44.8188964480011,1.33441575170955,0.233761837871009,5.70844139429589,1.14015422841106e-08,5.69603567720886e-07,1.25093514291489,0.24415211913027,"FCN1"
"ENSG00000146070",110.814452871804,1.0323870998059,0.181968714594852,5.67343184296532,1.39964802727866e-08,6.81816081076523e-07,0.970594996610343,0.188874703197827,"PLA2G7"
"ENSG00000157873",438.4123046057,1.020522742402,0.180272606556945,5.66099731896667,1.504957786568e-08,7.18039002890183e-07,0.959305352734066,0.187342059090798,"TNFRSF14"
"ENSG00000225614",26.9953713560026,1.03507498607157,0.182928032753295,5.65837269713338,1.52815003086628e-08,7.26312523788935e-07,0.972883377299838,0.189198613824597,"ZNF469"
"ENSG00000203896",171.815172152889,1.98561277831258,0.351034225486074,5.65646490897893,1.54522553404231e-08,7.2999068507008e-07,1.8548074578069,0.373165261023478,"LIME1"
"ENSG00000158050",10.76556296092,1.85892148953573,0.328686609568865,5.65560456501123,1.55298646943175e-08,7.31447271762178e-07,1.73814506218421,0.344143081408911,"DUSP2"
"ENSG00000107331",624.298364430538,1.16415847608986,0.206732719308094,5.63122509095868,1.78934014168534e-08,8.20525272596295e-07,1.09148693401296,0.215952089758222,"ABCA2"
"ENSG00000182809",42.2840947563204,1.6305181521959,0.29017581341589,5.61906980806491,1.91988279157795e-08,8.67664948320936e-07,1.52363785125385,0.305471102334525,"CRIP2"
"ENSG00000137077",163.708557732524,1.38695925931399,0.248533766536886,5.58056669176238,2.39736205727871e-08,1.04713828183428e-06,1.2971904280969,0.26117994781671,"CCL21"
"ENSG00000011677",17.4586919941207,-1.74611389253485,0.312963013349938,-5.57929792995201,2.41491305130808e-08,1.05186616666586e-06,-1.63146751710537,0.317561790255907,"GABRA3"
