"baseMean","log2FoldChange","lfcSE","pvalue","padj","gene_id","gene_name","MLE_log2FC"
1267.90331982344,0.0146293657960253,0.0578517989110408,0.280278334012267,0.94840182667043,"ENSG00000002586","CD99",0.252049562866599
77.5884704793346,0.00437797124988161,0.0568895869217596,0.343845194341469,0.94840182667043,"ENSG00000002587","HS3ST1",0.650366329500941
50.3076166712531,0.00107661331799296,0.0568175496546151,0.506627142198983,0.94840182667043,"ENSG00000002726","AOC1",1.27430335253087
19.7081902188721,0.00466019894754706,0.057020259794013,0.155421444452506,0.94840182667043,"ENSG00000002745","WNT16",1.32562578135792
585.510392126293,0.00132565433745132,0.0568080924038708,0.542010064855817,0.94840182667043,"ENSG00000002746","HECW1",0.903951665523897
1055.01482675518,0.00451204423544871,0.0569302633620928,0.298345638772137,0.94840182667043,"ENSG00000002822","MAD1L1",0.761140749693347
1637.95220148355,0.00247291098926673,0.0560106478793397,0.804928699534856,0.951460794242481,"ENSG00000002834","LASP1",0.0783806512649353
97.2496838689302,0.00849736866943797,0.0556964134663343,0.559083112730033,0.94840182667043,"ENSG00000002919","SNX11",0.122045937363645
87.7695675742608,0.0111021015040711,0.0581866692333222,0.0477600156989637,0.94840182667043,"ENSG00000002933","TMEM176A",1.10396229084004
430.797623757012,0.00145018937836637,0.0562983989654686,0.856067799703918,0.965138323837693,"ENSG00000003056","M6PR",0.0734453043541403
465.427015905343,0.00254374365324876,0.0567035528497779,0.601381937608007,0.94840182667043,"ENSG00000003096","KLHL13",0.347001178430051
278.659224274238,-0.00562895600427884,0.0568687708390316,0.380276198715939,0.94840182667043,"ENSG00000003137","CYP26B1",-0.433030866370425
582.443014541116,0.00414261441488531,0.0562210225289412,0.665055734706571,0.94840182667043,"ENSG00000003147","ICA1",0.143105313508845
33.5384851916639,0.00447991563916857,0.0569728397339487,0.223700539260194,0.94840182667043,"ENSG00000003249","DBNDD1",1.03174767023837
349.754283920657,-0.00334048291005378,0.053600591923759,0.852423940370437,0.963421340021055,"ENSG00000003393","ALS2",-0.0294231180779654
236.190541023544,0.00262931589533154,0.0562725250871626,0.756898860168145,0.94840182667043,"ENSG00000003400","CASP10",0.116204286335556
2674.50166187993,-0.0126957035639193,0.0574501041563913,0.306824900137264,0.94840182667043,"ENSG00000003402","CFLAR",-0.258475467138221
1094.37078657182,0.00378823228330912,0.0564157643800017,0.643445056264209,0.94840182667043,"ENSG00000003436","TFPI",0.180643190110345
258.500481761456,-0.0176338759322498,0.0575239897776571,0.315323572472666,0.94840182667043,"ENSG00000003509","NDUFAF7",-0.172497561900181
1006.65438219081,-0.00330899706067214,0.0562726779926696,0.702063778641876,0.94840182667043,"ENSG00000003756","RBM5",-0.138124145042865
187.372880151389,0.000510442592804495,0.0567835907616796,0.82706274752023,0.955578784176553,"ENSG00000003987","MTMR7",0.318009710391836
387.845414446769,0.00122131138039469,0.0562962339323766,0.878288339743482,0.970267685201378,"ENSG00000003989","SLC7A2",0.062307079151684
160.814104557319,-0.00402683846479974,0.0562504435103245,0.662818100285736,0.94840182667043,"ENSG00000004059","ARF5",-0.148147149264931
223.747197073388,0.0118963155903786,0.0549492260675121,0.524519975224253,0.94840182667043,"ENSG00000004139","SARM1",0.0991447287215879
230.985609078232,-0.0133578582226764,0.0580659460039638,0.216201679501109,0.94840182667043,"ENSG00000004142","POLDIP2",-0.364084843944219
2568.35920562986,0.00876474589012683,0.0565828693450696,0.38479940705906,0.94840182667043,"ENSG00000004399","PLXND1",0.235047440924462
552.080852204112,-0.0433881863004502,0.0781461042944491,0.0380617416767103,0.934949533882045,"ENSG00000004455","AK2",-0.363969162843936
185.205171399406,0.0024922342182232,0.0566904823287195,0.616024803739148,0.94840182667043,"ENSG00000004468","CD38",0.325685104817295
254.705376514975,-0.021670924777618,0.0625650214384544,0.00962179623293735,0.642450652721091,"ENSG00000004478","FKBP4",-1.0125582628145
519.669607709556,-0.00858065089696041,0.0553112902221397,0.584290205417583,0.94840182667043,"ENSG00000004487","KDM1A",-0.104246836265954
1464.0138799851,-0.00583906219009676,0.0560767655748151,0.596057283949257,0.94840182667043,"ENSG00000004534","RBM6",-0.145988011080448
75.9062209891674,0.00602758324433707,0.0570387252985826,0.270886751431042,0.94840182667043,"ENSG00000004660","CAMKK1",0.63894227386063
500.80936340292,-0.00115017135947578,0.055118893893008,0.929065267152521,0.982787289967905,"ENSG00000004700","RECQL",-0.0201010444846678
483.950740219685,0.0106656363650129,0.0570752012691916,0.322364119160582,0.94840182667043,"ENSG00000004766","CCDC132",0.271728168693484
1138.90409590352,0.000657215021833803,0.0565307874053579,0.914780916550048,0.9795977434393,"ENSG00000004776","HSPB6",0.0591533126026666
39.9057203210637,0.00522970950484711,0.0568875564905861,0.364383765081428,0.94840182667043,"ENSG00000004777","ARHGAP33",0.499313455311992
195.549507716453,-0.0190472255107282,0.0606025529395258,0.0718723296485473,0.94840182667043,"ENSG00000004779","NDUFAB1",-0.555255768414467
5967.22227024846,-0.018012458180403,0.0606762080973052,0.0166942082972563,0.767334065906208,"ENSG00000004799","PDK4",-1.01705581200799
68.3158289092359,0.00126690773052785,0.0568377724959734,0.221793216547199,0.94840182667043,"ENSG00000004809","SLC22A16",2.96000812568522
259.558215006076,0.00311544624697045,0.0567939497089763,0.464697816628564,0.94840182667043,"ENSG00000004846","ABCB5",0.549652399192814
674.44992260186,0.0107200456616474,0.0574219839681855,0.250065290200369,0.94840182667043,"ENSG00000004864","SLC25A13",0.36641975594246
815.026752639927,0.00576769611093605,0.0561922793758577,0.590931078535217,0.94840182667043,"ENSG00000004866","ST7",0.156670601581824
1046.03375856603,-0.0135279036786882,0.0583153301589354,0.172486660817555,0.94840182667043,"ENSG00000004897","CDC27",-0.438649558244891
33.4221581470568,0.00349714449061879,0.0569454601473013,0.122844580989684,0.94840182667043,"ENSG00000004939","SLC4A1",1.94501622637501
133.502134026594,0.00181116556132237,0.0568158132564669,0.473889629906828,0.94840182667043,"ENSG00000004948","CALCR",0.920195179352404
68.1785029618308,0.00296737831828303,0.0554981244252102,0.811268669140032,0.952827838438226,"ENSG00000004961","HCCS",0.0591334814273119
120.700079862335,-0.0134347309910302,0.0574241885819634,0.315868354483516,0.94840182667043,"ENSG00000004975","DVL2",-0.233875077655658
438.028915849529,-0.0129174064616255,0.0566967242896756,0.381289072759822,0.94840182667043,"ENSG00000005007","UPF1",-0.17712109793937
1281.21684847585,0.0141240531248464,0.057086061717382,0.354700274673806,0.94840182667043,"ENSG00000005020","SKAP2",0.186913885196158
335.04688484038,-0.00514899031542008,0.0566788990608041,0.485626610739837,0.94840182667043,"ENSG00000005022","SLC25A5",-0.299757564557173
423.86773204514,0.0225099773471446,0.0620468401522257,0.0739350440291135,0.94840182667043,"ENSG00000005059","CCDC109B",0.466604627812951
422.007066646648,-0.00270220337925592,0.0561556570589972,0.765428588232892,0.94840182667043,"ENSG00000005075","POLR2J",-0.10262613004567
126.172544601273,0.00260146972020358,0.0547037603961678,0.864858875447868,0.967395665316208,"ENSG00000005100","DHX33",0.0336983466449983
363.214273379309,-0.00247704897887132,0.0566317551902518,0.650614457681484,0.94840182667043,"ENSG00000005102","MEOX1",-0.26152736795533
1596.91622393693,0.0141832238205164,0.0580589645746439,0.354618604684368,0.94840182667043,"ENSG00000005108","THSD7A",0.243358051691729
224.250408792643,0.00194886989833899,0.0527527205644387,0.922767988174429,0.981084992419046,"ENSG00000005156","LIG3",0.0136798397006269
231.64627275197,0.0139871054300117,0.0562961662728948,0.415362808897765,0.94840182667043,"ENSG00000005175","RPAP3",0.142619397315251
700.525164835118,0.00228242987423081,0.055916234354996,0.82725010778432,0.955676910603576,"ENSG00000005187","ACSM3",0.0661571092187251
134.661332901734,-0.00805650975601646,0.0573764781796447,0.168061154115321,0.94840182667043,"ENSG00000005189","AC004381.6",-0.744043383241559
103.678209413578,-0.0067983036405943,0.0552972888522611,0.643811892928348,0.94840182667043,"ENSG00000005194","CIAPIN1",-0.0946377204587196
165.801866539079,0.00965555302515899,0.0571545891660183,0.325726963852245,0.94840182667043,"ENSG00000005206","SPPL2B",0.31686423974995
115.151798251699,0.00987702479427825,0.0568423353273359,0.393423244471727,0.94840182667043,"ENSG00000005238","FAM214B",0.232404508491791
220.855886209683,-0.00602154315759955,0.0560900127693935,0.593930414852042,0.94840182667043,"ENSG00000005243","COPZ2",-0.14609307078393
4312.01091629522,-0.012605249732831,0.0584303802774385,0.0894887933775473,0.94840182667043,"ENSG00000005249","PRKAR2B",-0.726845846245419
147.106166698795,0.000412904963469765,0.0552760467267472,0.973695485931735,0.994356055076685,"ENSG00000005302","MSL3",0.00786547739218029
1577.31210461112,-0.00337014581652716,0.0545523633950218,0.816013201659149,0.95315153825248,"ENSG00000005339","CREBBP",-0.0440030444161985
81.7403942075227,0.00466645484861945,0.0568144233395969,0.419660912745941,0.94840182667043,"ENSG00000005379","BZRAP1",0.445403730108405
14.9480184155162,0.00184690789843739,0.0568303440746341,0.387634833286962,0.94840182667043,"ENSG00000005381","MPO",1.2411821431002
24.2265537551038,-0.000113950556449516,0.0568092869886647,0.91869128261805,0.980054153169669,"ENSG00000005421","PON1",-0.261292407487453
1088.51333604036,-0.0193163801977408,0.0594071866181215,0.197460657812617,0.94840182667043,"ENSG00000005436","GCFC2",-0.27067099913081
24.044829555705,0.00864543717622876,0.0574229254788951,0.186233131002953,0.94840182667043,"ENSG00000005448","WDR54",0.639966351486583
136.547514605446,0.00402041317380774,0.0564296913399844,0.623955902118729,0.94840182667043,"ENSG00000005469","CROT",0.189601985843643
123.159946633978,0.00333366202611984,0.0567773311795414,0.478118421842672,0.94840182667043,"ENSG00000005471","ABCB4",0.483695393143047
2034.57101717066,-0.00019990651263871,0.0560577008177913,0.767911967030048,0.94840182667043,"ENSG00000005483","KMT2E",-0.100729275386489
159.53409936006,-0.00622261251463122,0.0552540239069234,0.666424013632854,0.94840182667043,"ENSG00000005486","RHBDD2",-0.0892003407096986
596.494494133966,-0.00728169301876558,0.0551865539030115,0.636012235458752,0.94840182667043,"ENSG00000005700","IBTK",-0.092544824383533
182.615196090934,0.0073970561788112,0.0564940306226249,0.516093416593391,0.94840182667043,"ENSG00000005801","ZNF195",0.192033661015935
3927.41864340542,-0.0339018878654135,0.0696273943766025,0.0343369724604938,0.906180740885875,"ENSG00000005810","MYCBP2",-0.440418182945236
813.586089938699,-0.0216203703483833,0.0610839552125067,0.133238852992486,0.94840182667043,"ENSG00000005812","FBXL3",-0.350418403956221
140.85695779446,0.0224777179376509,0.0631382676212462,0.00675322989073588,0.581165618886124,"ENSG00000005844","ITGAL",1.10120035106121
454.358426816475,-0.0185213910048284,0.06084327319374,0.0216632153411644,0.855172594471492,"ENSG00000005882","PDK2",-0.919011811773359
244.535251240525,0.00675383483769101,0.0572239156852719,0.162858862333939,0.94840182667043,"ENSG00000005884","ITGA3",0.906664384828267
884.698926066113,-0.0111222307853386,0.0560902876066724,0.46526365247956,0.94840182667043,"ENSG00000005889","ZFX",-0.144842476057035
759.2596512868,0.00774136592495108,0.0562211054395535,0.523875941307078,0.94840182667043,"ENSG00000005893","LAMP2",0.163562464244013
30.6078016530348,0.00334002172172523,0.056767590494934,0.486257971631654,0.94840182667043,"ENSG00000005961","ITGA2B",0.462812772107108
65.3439593667382,0.000580270163304409,0.056805241829662,0.728562850583257,0.94840182667043,"ENSG00000005981","ASB4",0.687025511637795
349.955909219848,-0.00452852910521185,0.0561618628151538,0.656155842778064,0.94840182667043,"ENSG00000006007","GDE1",-0.138871259436845
72.2471465779919,0.00463473076046745,0.0555006465474421,0.723074945036345,0.94840182667043,"ENSG00000006015","C19orf60",0.0836836341764126
1185.21113124918,-0.00196383180765148,0.0567922330694111,0.515459645240995,0.94840182667043,"ENSG00000006016","CRLF1",-0.672091594650477
50.8890930597338,0.00582953464036354,0.0570493163508907,0.246433343989188,0.94840182667043,"ENSG00000006025","OSBPL7",0.727693877834609
103.959303262028,0.00660733799460576,0.0567637607932633,0.428866112833381,0.94840182667043,"ENSG00000006042","TMEM98",0.300419498939942
39.5795108462666,-0.00812354404087534,0.0572789750309211,0.230181316293974,0.94840182667043,"ENSG00000006047","YBX2",-0.563447852021678
262.712225940798,-0.00135105374776651,0.0557472552616419,0.898992177740711,0.975513321634678,"ENSG00000006062","MAP3K14",-0.0361306904871799
132.919965588708,0.00102003285260016,0.0567970041911567,0.643088676026684,0.94840182667043,"ENSG00000006071","ABCC8",0.685610750064671
120.566204259657,0.000443596370766966,0.0568141380338641,0.715342195233235,0.94840182667043,"ENSG00000006116","CACNG3",0.979481969562115
47.5166549333584,0.0102091914825202,0.0579463429250405,0.0607068068125043,0.94840182667043,"ENSG00000006118","TMEM132A",1.0767248979735
1276.11818229346,-0.00762048224313024,0.0558473725304263,0.567967320568722,0.94840182667043,"ENSG00000006125","AP2B1",-0.130414941071131
266.214536933187,-0.00693647535156604,0.0556725892980127,0.60876243393333,0.94840182667043,"ENSG00000006194","ZNF263",-0.115214776468962
326.420517915225,-0.00799442061985307,0.05750011623173,0.0721930927285787,0.94840182667043,"ENSG00000006210","CX3CL1",-1.23329204516702
164.61602583235,0.00476932960311733,0.0549542560689715,0.754513983738712,0.94840182667043,"ENSG00000006282","SPATA20",0.0629457653972445
125.70818965854,0.0017301362873795,0.0568162785860404,0.465366320175721,0.94840182667043,"ENSG00000006283","CACNA1G",0.974462358909268
52.2820103758894,-0.00336395244537417,0.0568744923084741,0.317155617656709,0.94840182667043,"ENSG00000006327","TNFRSF12A",-0.927603275119004
103.449622150351,0.00138730288029835,0.0567961456037059,0.578118181413602,0.94840182667043,"ENSG00000006432","MAP3K9",0.715574551959645
699.846795237848,0.0132670661822319,0.0570754927109346,0.356421406272659,0.94840182667043,"ENSG00000006451","RALA",0.198734728466183
1139.74204344185,-0.0219382162510991,0.0608683453539275,0.148406863650414,0.94840182667043,"ENSG00000006453","BAIAP2L1",-0.30922547615082
758.09723096777,-0.00793564670595538,0.0567252357683956,0.425323850060872,0.94840182667043,"ENSG00000006459","KDM7A",-0.251466756246046
168.803925961183,0.00837732342651244,0.0571588670741353,0.298259791722269,0.94840182667043,"ENSG00000006468","ETV1",0.41089790636641
343.825364968182,0.00704299730164649,0.0566842680267981,0.448999842392522,0.94840182667043,"ENSG00000006530","AGK",0.25769191915676
85.8204861259362,0.0224842027383882,0.0630402442391962,0.00843953454506959,0.611167571079416,"ENSG00000006534","ALDH3B1",1.01757827242908
30.4799699883696,0.000667445186134901,0.0568062164957322,0.689918271443341,0.94840182667043,"ENSG00000006555","TTC22",0.775275872350903
414.769222024747,0.0237056986566602,0.0629315951911629,0.0527634975132317,0.94840182667043,"ENSG00000006576","PHTF2",0.525960115209146
530.522651811547,-0.00732799463885589,0.0556411636176266,0.597534870423877,0.94840182667043,"ENSG00000006607","FARP2",-0.115319500590979
79.0651194723037,0.000463391752260737,0.0568105764411387,0.742594214994927,0.94840182667043,"ENSG00000006611","USH1C",0.778931759818162
368.018486278057,-0.00133415348091174,0.0548588617764587,0.925574139473323,0.9819324220031,"ENSG00000006625","GGCT",-0.0195601006644321
70.1514049396203,0.0226876034986021,0.0616765124186196,0.107184113324708,0.94840182667043,"ENSG00000006634","DBF4",0.374818055744071
25.7396503659957,0.00171183685289084,0.0565858707956215,0.759661815403918,0.94840182667043,"ENSG00000006638","TBXA2R",0.175059811759543
815.480836756334,-0.00783748085633909,0.0572327430938622,0.238967889687573,0.94840182667043,"ENSG00000006652","IFRD1",-0.559392983035322
373.283198047469,0.00556631421981755,0.0566988765517562,0.470027421671849,0.94840182667043,"ENSG00000006695","COX10",0.29898600676172
267.92056789411,0.00534704253729444,0.0568786374062863,0.375385271553766,0.94840182667043,"ENSG00000006704","GTF2IRD1",0.469505742826857
414.03717316921,-0.0015013092508462,0.0558248428160385,0.884787601745563,0.971610212732509,"ENSG00000006712","PAF1",-0.0427490385206721
1026.29311262156,0.0265651823707399,0.0603833172315798,0.207331852016578,0.94840182667043,"ENSG00000006715","VPS41",0.178017972819747
306.03363097779,0.00289453231031079,0.0567782121295479,0.49538862401806,0.94840182667043,"ENSG00000006740","ARHGAP44",0.516268941025146
315.609503871982,-0.0194046329967277,0.0596342267453807,0.179758466620948,0.94840182667043,"ENSG00000006744","ELAC2",-0.293324726990073
197.421722375217,0.00493440292911845,0.0570344344051905,0.17423547457906,0.94840182667043,"ENSG00000006747","SCIN",1.15579617343113
211.352772377981,-0.0272435829891238,0.0626280409991846,0.146763841049142,0.94840182667043,"ENSG00000006756","ARSD",-0.247256225254947
123.978031644686,0.00150676576327971,0.0562160328280002,0.859590311373612,0.966273885506056,"ENSG00000006757","PNPLA4",0.066628742768236
84.0796955545655,0.000921273957535122,0.0568142330117687,0.563073832507669,0.94840182667043,"ENSG00000006788","MYH13",1.15033775612064
1260.08959278898,-0.0303097505065439,0.0675396366097145,0.027784001839882,0.871109161604382,"ENSG00000006831","ADIPOR2",-0.548710013271936
153.147379868174,0.00470996493125911,0.0567739868405277,0.448235946553893,0.94840182667043,"ENSG00000006837","CDKL3",0.390531029049961
385.007533678784,0.000456388620465112,0.056808953568327,0.762644221065174,0.94840182667043,"ENSG00000007001","UPP2",0.689351950300613
656.248272962522,0.0126465009042995,0.0577940963753023,0.248792130260774,0.94840182667043,"ENSG00000007047","MARK4",0.334171486946506
154.916303380274,0.000909386323746434,0.0568055280905484,0.628787296516507,0.94840182667043,"ENSG00000007062","PROM1",0.835650315767096
264.38329001291,-0.00511311499576723,0.0562095783898485,0.613874756253109,0.94840182667043,"ENSG00000007080","CCDC124",-0.155400695686287
56.8196130060817,0.00452723494101701,0.0569458084538166,0.273825071891843,0.94840182667043,"ENSG00000007129","CEACAM21",0.832842484273957
1228.50872240256,-0.010300500405689,0.0560549681176701,0.473414027770338,0.94840182667043,"ENSG00000007168","PAFAH1B1",-0.148109379184622
63.5050954981193,0.00199128885081427,0.0568189362652224,0.44353958817814,0.94840182667043,"ENSG00000007171","NOS2",0.93060753179933
521.349620735267,0.00202062958852815,0.0568008261420488,0.502881431465016,0.94840182667043,"ENSG00000007174","DNAH9",0.714979142762683
1233.77552608037,-0.0110674881676091,0.056592911736365,0.417168073266235,0.94840182667043,"ENSG00000007202","KIAA0100",-0.18303400480766
39.1241498552916,0.000535614046754982,0.0568150882810718,0.664832462341753,0.94840182667043,"ENSG00000007216","SLC13A2",1.12910457458533
1498.32450715434,0.0102630183048826,0.0578438613760229,0.114463652566081,0.94840182667043,"ENSG00000007237","GAS7",0.771628595815393
42.6938651490969,0.00673095570401819,0.0567554018316696,0.429935340138975,0.94840182667043,"ENSG00000007255","TRAPPC6A",0.293065517493426
67.1404585989426,0.00901505212514281,0.057806999676252,0.0102765643989917,0.662339009473536,"ENSG00000007264","MATK",2.06854088824958
27.0000170181885,0.00112801732904698,0.0568393332516178,0.023361122621958,0.865714296897013,"ENSG00000007306","CEACAM7",6.8065020117784
17.1568718599268,0.00320590226596563,0.0567907294384019,0.462494087810331,0.94840182667043,"ENSG00000007312","CD79B",0.534453105421173
255.443103167212,-0.00557502403813903,0.056887016971812,0.367743280766484,0.94840182667043,"ENSG00000007314","SCN4A",-0.460218487947256
369.181312951285,0.0102872378518759,0.0548236208652964,0.570122416794502,0.94840182667043,"ENSG00000007341","ST7L",0.0923469346088987
43.3483020929652,0.00084953723792907,0.0568093949583064,0.61605960042695,0.94840182667043,"ENSG00000007350","TKTL1",0.948666888958138
44.2332724178445,0.0010491791877574,0.0568116458043377,0.557578131497722,0.94840182667043,"ENSG00000007372","PAX6",1.03842112903363
20.7879951871908,0.00633827330098426,0.0567641921687722,0.432269108386816,0.94840182667043,"ENSG00000007376","RPUSD1",0.311168507438483
111.662587489084,0.0165852888181294,0.0587584851673788,0.205169814554475,0.94840182667043,"ENSG00000007384","RHBDF1",0.307394832859447
305.413819965055,-0.00260306140663988,0.0559286101899801,0.799262815200635,0.950021828863855,"ENSG00000007392","LUC7L",-0.0768305082916787
222.613868837306,0.00197775988341274,0.0568192995416569,0.44460690938952,0.94840182667043,"ENSG00000007402","CACNA2D2",0.936745646692383
90.7564095341512,0.000593925827970726,0.0561386990752082,0.948226074660778,0.987948256498478,"ENSG00000007516","BAIAP3",0.0234704393750681
152.07592698516,-0.00424012995450453,0.0564728587456463,0.597429486778731,0.94840182667043,"ENSG00000007520","TSR3",-0.20810738388339
89.4246193177748,-0.0159645145642855,0.0582081059909259,0.253963414565746,0.94840182667043,"ENSG00000007541","PIGQ",-0.255895014488067
335.692804427904,0.00108615965261782,0.0548228904986273,0.940786515389665,0.985504081438469,"ENSG00000007545","CRAMP1L",0.0154117768759561
135.439771794147,-0.00948864391859328,0.0569205280305031,0.37583378054864,0.94840182667043,"ENSG00000007866","TEAD3",-0.259269753222414
974.545395245037,-0.00197561727217162,0.0568208010688464,0.425812297953218,0.94840182667043,"ENSG00000007908","SELE",-0.985113451843828
320.749154145906,-0.00249984550172134,0.0545214542795667,0.871675416982053,0.968276070709953,"ENSG00000007923","DNAJC11",-0.0307633786995371
135.594974120198,0.594641539422918,0.412105482368904,0.00281120729236135,0.439957716653117,"ENSG00000007933","FMO3",0.886100273144561
647.517906341,-0.00699641775829715,0.057053066629237,0.297061221996261,0.94840182667043,"ENSG00000007944","MYLIP",-0.487385599369806
26.8838341926413,-2.24881634591248e-07,0.0568120288368611,0.988375485288757,0.997020550446077,"ENSG00000007952","NOX1",-0.0421220637028462
31.3583138861585,0.00157143796782508,0.0568297678487271,0.383921565662627,0.94840182667043,"ENSG00000007968","E2F2",1.45860519820213
516.75495177743,-0.0118659886964497,0.0576642056893047,0.251849047438381,0.94840182667043,"ENSG00000008018","PSMB1",-0.350417471838629
368.198399240054,0.00191594657864625,0.0568364870868071,0.361661528623654,0.94840182667043,"ENSG00000008056","SYN1",1.33673814840391
1116.42989880732,0.0134340654416849,0.0583815625338303,0.155359926122014,0.94840182667043,"ENSG00000008083","JARID2",0.481760215687952
442.253577106041,0.00355271110785855,0.0565542577826442,0.612543042944224,0.94840182667043,"ENSG00000008086","CDKL5",0.231382932055647
49.8198317855253,0.00113262390647083,0.0568120068699589,0.541759210082222,0.94840182667043,"ENSG00000008118","CAMK1G",1.03999567102608
372.947641545397,0.0216140713567471,0.0607240546339961,0.147480903947587,0.94840182667043,"ENSG00000008128","CDK11A",0.312397837799676
448.906498546483,-0.018146219360502,0.0591578251861442,0.200853241647684,0.94840182667043,"ENSG00000008130","NADK",-0.287693331969629
43.8149528243937,0.000529456179058914,0.0568120626974093,0.699303655084249,0.94840182667043,"ENSG00000008196","TFAP2B",0.921691704070923
58.9588143598644,0.000393559332320028,0.0568129862796059,0.755002075309928,0.94840182667043,"ENSG00000008197","TFAP2D",0.828817466850414
323.430491246395,0.00346974871139608,0.0567367237674972,0.512726586192003,0.94840182667043,"ENSG00000008226","DLEC1",0.397065875576807
804.286828371531,-0.00919769901216929,0.0554162910035687,0.557511630811346,0.94840182667043,"ENSG00000008256","CYTH3",-0.111108898710887
589.912370135733,0.00326693481747297,0.0566883156528054,0.560976433376403,0.94840182667043,"ENSG00000008277","ADAM22",0.333317708818799
309.570565886019,-0.0125721017436839,0.0574056785713357,0.310663775923677,0.94840182667043,"ENSG00000008282","SYPL1",-0.256091285503019
92.6176380712902,0.0212400716395662,0.0617288840206742,0.0525686076160236,0.94840182667043,"ENSG00000008283","CYB561",0.582472449542296
1953.66485261296,-0.0157279655756467,0.0586610813675691,0.195079154142595,0.94840182667043,"ENSG00000008294","SPAG9",-0.340371924435596
56.557426213666,0.00173248410383415,0.0568064183303658,0.503137797132757,0.94840182667043,"ENSG00000008300","CELSR3",0.822903536323036
478.679419014452,-0.95689621979604,0.406864716562426,0.000511578967964473,0.202670534475259,"ENSG00000008311","AASS",-1.21044434553187
251.202787315347,-0.00880748388444949,0.057361011367036,0.228025410216612,0.94840182667043,"ENSG00000008323","PLEKHG6",-0.523239162760425
65.2453732310275,0.0178227185372371,0.0593665600742798,0.167646169631324,0.94840182667043,"ENSG00000008324","SS18L2",0.340771974139462
62.5142898806104,0.37316995330506,0.223913984154466,0.00246175630511644,0.432044567617603,"ENSG00000008382","MPND",0.53063627709247
4659.32574656253,-0.00765266421497588,0.0570033144552355,0.339744183854439,0.94840182667043,"ENSG00000008394","MGST1",-0.376166452040972
508.935260201439,-0.0203584287950162,0.0611866427866818,0.0662899233044145,0.94840182667043,"ENSG00000008405","CRY1",-0.541333909786286
1216.18405950561,0.0118467559810189,0.0564074311385172,0.443880456721147,0.94840182667043,"ENSG00000008441","NFIX",0.155928641677885
1083.15702551683,-0.0154541454524534,0.0582431689584247,0.242086118544679,0.94840182667043,"ENSG00000008513","ST3GAL1",-0.279246887527521
76.3051447473609,0.000747048989586896,0.0564877541275177,0.906548646179179,0.977731453611121,"ENSG00000008516","MMP25",0.060377917921866
