"logFC","AveExpr","t","P.Value","adj.P.Val","B","metabolite","class"
0.544097444116127,6.52688102506476,3.60556255400379,0.000315520393152123,0.000682206255464051,-0.769631895951725,"SM_36.1","Sphingolipid Metabolism"
0.539159717600749,8.1252561451691,3.57284179411366,0.000357557253269798,0.000752752112146943,-0.886477112600943,"Hypoxanthine","Purine Metabolism"
0.518170451283675,9.08190753138084,3.43375253080754,0.000601721758698183,0.00123430104348345,-1.37127444255248,"Palmitate_C16.0","Fatty Acid Metabolism"
-0.505132855147494,4.24138555363328,-3.34735648368182,0.000823881333139049,0.00161200660739993,-1.66271785164761,"Taurine","One-Carbon Metabolism"
-0.50501730400715,7.53874862153502,-3.3465907626346,0.000826153386292466,0.00161200660739993,-1.66526768918021,"Choline","One-Carbon Metabolism"
0.492800030072223,8.60780598007287,3.26563073261032,0.00110199919718425,0.00209904608987477,-1.93157169118239,"Aspartate","Amino Acid Other"
0.489530554717502,7.05924625339774,3.24396494822243,0.00118909468487382,0.0022122691811606,-2.00173144736129,"Glucose","Glycolysis"
-0.486678050586145,8.08802884467648,-3.22506230092573,0.00127023461951698,0.00230951749003088,-2.06256192840451,"PC_38.4","Phospholipid Metabolism"
-0.485484666950772,6.07332907890425,-3.21715412308959,0.00130567375825228,0.0023211977924485,-2.0879057076539,"Arachidonate_C20.4n6","Fatty Acid Metabolism"
-0.475868363873436,8.75912317430421,-3.15342990850535,0.00162635386954174,0.0028284415122465,-2.28985548536699,"Serotonin","Aromatic AA Metabolism"
0.468120559320514,9.93403903099622,3.10208764569223,0.00193586296257263,0.00329508589374065,-2.44962646277369,"Ceramide_d18.1_18.0","Sphingolipid Metabolism"
-0.463164402886214,8.77800896235896,-3.06924475652864,0.00216131310293899,0.00356521081646842,-2.55045417965406,"Carnitine","Acylcarnitine Metabolism"
0.462698666757042,5.23038155573324,3.06615846975125,0.00218369162508691,0.00356521081646842,-2.55987392208857,"Lysine","Amino Acid Other"
0.452534736705544,7.96212336399344,2.998805303528,0.00272815923505567,0.00436505477608906,-2.76308429224621,"Tryptophan","Aromatic AA Metabolism"
-0.440331427759417,7.50240427354735,-2.91793781509021,0.00354443590539624,0.00555989945944508,-3.00110585861885,"PC_36.2","Phospholipid Metabolism"
0.424818836940593,8.60766221633754,2.8151407569956,0.00490096498212513,0.00753994612634635,-3.29428172632455,"Uric_acid","Purine Metabolism"
0.408981861931477,6.89026376506475,2.71019410694412,0.00675490477730607,0.0101960826827261,-3.58274253939808,"TMAO","One-Carbon Metabolism"
0.405575687140253,7.4367370007369,2.68762245840498,0.00722796734821452,0.0107080997751326,-3.64335208673573,"Creatinine","Amino Acid Other"
0.376673187162521,7.41543955289135,2.49609468564345,0.0125994154621987,0.0183264224904709,-4.13724488495748,"Threonine","Amino Acid Other"
0.365842195744573,10.2243451875264,2.42432111364528,0.0153838851960832,0.0219769788515475,-4.31292637421193,"Laurate_C12.0","Fatty Acid Metabolism"
-0.361594084712504,8.14577922550004,-2.39617021856552,0.0166159695253067,0.0233206589828865,-4.38043249526236,"Citrate","TCA Cycle"
-0.354256591092592,6.0806500560331,-2.34754695719517,0.0189490673260322,0.0261366445876306,-4.49517452101762,"LPC_16.0","Phospholipid Metabolism"
0.32753510353179,5.82817595016392,2.17047206743343,0.0300334897324764,0.0407233759084426,-4.89315766161831,"Glutamate","Glutamine Metabolism"
-0.319771450287173,6.50074566461328,-2.11902478032748,0.0341537557762143,0.0455383410349524,-5.00293898736127,"Isocitrate","TCA Cycle"
-0.314023158430603,8.42237579445231,-2.0809326589774,0.0375075962989468,0.049190290228127,-5.08252553904551,"Betaine","One-Carbon Metabolism"
-0.310264939431971,6.68607301998281,-2.05602812425159,0.0398486912226655,0.0514176660937619,-5.13377856085503,"Histidine","Amino Acid Other"
-0.288923250680063,7.14212741612217,-1.91460346836466,0.0556189020124584,0.0706271771586774,-5.41312578737915,"Alpha_ketoglutarate","TCA Cycle"
0.280870178529394,7.46810505912198,1.86123829323816,0.0627885190361612,0.0784856487952015,-5.51336354990765,"Fumarate","TCA Cycle"
-0.278180508896702,5.53449634739863,-1.84341469892588,0.0653471361061751,0.0804272444383693,-5.54621106059403,"Glycine","One-Carbon Metabolism"
0.266860337145788,8.66370230252524,1.76839948278882,0.0770752141792575,0.0925830000939108,-5.68099383855998,"Arginine","Glutamine Metabolism"
0.266443153670069,9.21769848038244,1.76563493916807,0.0775382625786503,0.0925830000939108,-5.68585403543207,"Methionine","One-Carbon Metabolism"
0.244367699699731,7.97800261730679,1.61934785206847,0.105456304944971,0.122721788039454,-5.93218675227315,"Fructose_6P","Glycolysis"
0.244093561458193,8.36465808372143,1.61753122420337,0.105847542184029,0.122721788039454,-5.93511192884336,"Decanoylcarnitine","Acylcarnitine Metabolism"
-0.22834743178162,7.48071642838309,-1.51318657758484,0.130316318099095,0.148932934970394,-6.09761955064298,"Creatine","Amino Acid Other"
0.227041241122009,9.7280644993948,1.50453086309545,0.132528723615431,0.149328139284993,-6.11061349895758,"Pyruvate","Glycolysis"
-0.215790036256675,7.59947764727413,-1.4299726688077,0.152807949518116,0.167891861068641,-6.21945378070447,"Ursodeoxycholate","Bile Acid Synthesis"
0.215583404256417,8.99383134608713,1.42860338356175,0.153201323225135,0.167891861068641,-6.22140094823583,"G6P","Glycolysis"
-0.201213910432164,7.33942608551013,-1.33338126955811,0.182487489059666,0.197283771956396,-6.3522343758826,"Serine","One-Carbon Metabolism"
-0.192422369297021,7.46126356314248,-1.27512249284147,0.202344671762822,0.21583431654701,-6.42783275224701,"Asparagine","Amino Acid Other"
0.151129487326084,7.75888133293583,1.0014875574244,0.316655597891856,0.333321681991427,-6.73773150748512,"Xanthine","Purine Metabolism"
-0.123435765740167,9.00704055815648,-0.817969978705766,0.413426161258165,0.429533674034458,-6.90383517980053,"Carnosine","Amino Acid Other"
-0.117591048999543,10.0326183865545,-0.779238879990561,0.435888051868362,0.447064668582935,-6.93460898262492,"PE_34.1","Phospholipid Metabolism"
-0.0797328563729405,10.0331070795347,-0.528364550083568,0.59727752002123,0.604837994958208,-7.09779837149657,"Cysteine","One-Carbon Metabolism"
0.0346068569730065,11.2674199958082,0.22932875161054,0.818625881449154,0.818625881449154,-7.21051195810047,"Linoleate_C18.2n6","Fatty Acid Metabolism"
